raceId,lap,p1_p2,p2_p3,p1_last
1057,51,1.385,1.377,17.668
1058,1,0.951,1.054,50.894
1058,2,1.431,1.656,66.465
1058,3,1.642,2.379,67.22
1058,4,1.981,3.165,68.403
1058,5,2.18,3.942,73.774
1058,6,2.753,4.485,75.6
1058,7,2.727,5.626,77.522
1058,8,2.763,6.908,79.439
1058,9,2.939,8.131,81.175
1058,10,2.804,9.956,85.03
1058,11,2.982,10.603,90.296
1058,12,2.889,11.079,92.354
1058,13,2.837,11.447,94.548
1058,14,2.919,11.988,96.801
1058,15,3.285,11.972,98.653
1058,16,3.571,12.283,100.5
1058,17,3.726,12.62,102.453
1058,18,4.113,12.615,104.333
1058,19,4.366,12.697,105.844
1058,20,4.334,13.285,107.25
1058,21,4.362,14.027,109.028
1058,22,4.675,14.368,111.08
1058,23,4.682,14.78,113.128
1058,24,4.656,15.474,114.971
1058,25,5.31,15.684,120.182
1058,26,5.093,18.396,138.722
1058,27,5.475,20.819,143.432
1058,28,8.747,27.713,148.162
1058,29,21.276,12.826,145.242
1058,30,4.461,14.828,129.594
1058,31,4.565,17.546,130.979
1058,32,4.686,17.536,131.958
1058,33,4.056,17.956,133.163
1058,34,4.406,17.95,134.485
1058,35,4.446,18.832,136.139
1058,36,4.192,19.511,139.228
1058,37,3.998,20.339,142.71
1058,38,4.093,20.451,145.827
1058,39,4.223,20.328,151.948
1058,40,4.474,20.308,153.87
1058,41,4.433,20.659,157.533
1058,42,4.47,21.051,159.7
1058,43,4.589,20.79,161.56
1058,44,4.823,21.261,163.588
1058,45,5.665,21.356,167.018
1058,46,5.838,21.942,170.089
1058,47,6.216,22.708,172.186
1058,48,6.394,22.88,173.759
1058,49,6.386,23.05,175.243
1058,50,6.551,23.603,177.5
1058,51,7.304,23.472,179.272
1058,52,7.57,23.808,180.827
1058,53,7.663,24.15,182.134
1058,54,8.018,24.467,183.592
1058,55,8.346,25.056,185.163
1058,56,8.466,25.616,186.54
1058,57,8.68,27.168,188.396
1058,58,9.495,27.606,190.892
1058,59,9.894,28.026,193.05
1058,60,10.535,28.191,194.864
1058,61,11.093,28.608,197.16
1058,62,11.532,28.761,199.275
1058,63,12.063,28.873,203.307
1058,64,12.468,28.888,206.465
1058,65,14.229,28.11,210.418
1058,66,15.244,28.03,214.743
1058,67,15.727,28.116,217.082
1058,68,17.164,28.947,220.941
1058,69,21.174,26.006,182.816
1058,70,39.264,8.529,129.601
1058,71,35.743,11.164,47.434
1059,1,1.48,0.494,12.167
1059,2,1.468,1.069,17.149
1059,3,1.263,1.32,20.045
1059,4,1.595,1.185,26.951
1059,5,1.454,1.07,30.274
1059,6,1.394,0.947,33.766
1059,7,1.62,1.027,36.548
1059,8,1.916,1.197,39.095
1059,9,1.77,1.339,40.925
1059,10,1.942,1.407,43.465
1059,11,2.179,1.483,46.557
1059,12,2.054,2.442,49.325
1059,13,2.339,2.701,52.944
1059,14,2.194,3.092,56.333
1059,15,2.98,2.659,80.064
1059,16,2.784,2.699,85.946
1059,17,3.104,7.337,87.399
1059,18,10.744,11.424,88.311
1059,19,8.791,3.45,78.489
1059,20,10.497,0.647,79.966
1059,21,8.703,0.611,81.887
1059,22,6.057,1.11,83.432
1059,23,5.043,0.726,85.532
1059,24,0.597,0.713,83.94
1059,25,0.838,0.565,87.226
1059,26,0.465,1.673,89.684
1059,27,0.717,1.765,93.094
1059,28,0.772,2.344,97.003
1059,29,1.189,2.516,106.084
1059,30,1.582,3.003,108.876
1059,31,2.241,3.482,114.571
1059,32,3.921,11.719,120.648
1059,33,3.838,11.448,122.123
1059,34,2.874,11.573,122.774
1059,35,2.855,11.375,123.937
1059,36,2.401,9.843,125.063
1059,37,1.452,8.237,125.515
1059,38,1.664,7.238,127.908
1059,39,2.222,6.195,130.682
1059,40,2.778,4.49,132.349
1059,41,3.817,2.847,134.819
1059,42,4.246,1.449,137.102
1059,43,4.218,0.929,139.35
1059,44,5.187,1.1,141.513
1059,45,4.774,3.044,143.887
1059,46,4.787,4.205,146.853
1059,47,3.983,4.273,148.638
1059,48,3.353,5.582,151.345
1059,49,2.594,8.518,154.636
1059,50,1.616,9.128,157.755
1059,51,0.787,9.078,159.764
1059,52,1.006,8.255,165.375
1059,53,2.904,5.907,99.337
1060,1,3.04,2.543,29.201
1060,2,1.833,0.943,27.927
1060,3,0.429,0.138,5.876
1060,4,1.957,0.595,10.456
1060,5,2.322,0.604,13.912
1060,6,2.774,0.759,17.699
1060,7,3.094,0.806,20.703
1060,8,3.461,0.858,23.456
1060,9,3.688,0.706,26.239
1060,10,4.303,0.838,28.909
1060,11,4.712,0.77,31.989
1060,12,5.322,0.864,34.81
1060,13,5.73,0.839,41.043
1060,14,6.233,0.837,43.651
1060,15,6.7,0.804,47.254
1060,16,7.126,0.819,48.848
1060,17,7.704,0.963,51.285
1060,18,8.103,0.792,55.206
1060,19,8.639,0.627,58.261
1060,20,9.371,1.101,60.872
1060,21,9.826,1.521,63.787
1060,22,10.014,2.094,66.354
1060,23,10.206,2.354,69.095
1060,24,10.126,2.79,72.291
1060,25,10.59,3.366,75.213
1060,26,10.573,3.438,77.321
1060,27,10.783,3.99,83.56
1060,28,11.255,4.303,103.897
1060,29,11.372,4.645,105.3
1060,30,12.157,7.808,106.623
1060,31,16.154,22.684,109.39
1060,32,29.339,5.69,108.698
1060,33,13.082,5.185,93.974
1060,34,13.844,4.68,96.626
1060,35,14.287,4.526,98.935
1060,36,14.787,4.058,101.264
1060,37,15.038,3.904,104.619
1060,38,15.533,3.502,106.782
1060,39,16.488,2.841,109.198
1060,40,16.704,2.352,110.899
1060,41,17.193,1.996,113.028
1060,42,17.771,1.667,115.129
1060,43,18.098,1.491,117.426
1060,44,18.459,1.466,119.286
1060,45,18.479,1.111,124.121
1060,46,19.18,0.791,146.865
1060,47,19.448,1.641,148.343
1060,48,20.28,1.361,149.279
1060,49,20.557,1.148,150.267
1060,50,20.97,1.087,151.891
1060,51,21.574,0.82,153.413
1060,52,22.279,1.092,156.842
1060,53,22.99,1.797,158.631
1060,54,23.519,1.695,160.678
1060,55,24.226,1.335,166.359
1060,56,25.074,1.162,168.994
1060,57,25.699,1.439,172.327
1060,58,26.537,1.452,174.943
1060,59,27.051,1.467,177.375
1060,60,24.008,1.544,177.876
1060,61,7.628,1.333,163.085
1060,62,9.883,1.349,167.338
1060,63,9.714,1.484,169.193
1060,64,10.161,1.439,175.374
1060,65,10.86,1.443,178.45
1060,66,11.533,1.808,183.129
1060,67,12.649,1.885,185.613
1060,68,13.689,2.28,188.285
1060,69,14.811,2.146,192.633
1060,70,16.251,1.847,112.632
1060,71,17.973,2.046,61.844
1061,1,2.899,0.574,26.863
1061,2,1.996,2.073,42.657
1061,3,4.068,2.212,67.91
1061,4,1.2,1.204,18.611
1061,5,1.444,1.473,21.078
1061,6,1.647,1.788,22.77
1061,7,1.382,2.606,26.684
1061,8,1.205,3.08,30.612
1061,9,1.248,3.44,34.339
1061,10,1.474,2.993,37.515
1061,11,1.583,3.329,40.939
1061,12,1.587,3.681,44.732
1061,13,1.776,3.716,48.16
1061,14,1.781,4.132,51.779
1061,15,1.212,4.246,54.601
1061,16,1.062,4.551,58.13
1061,17,0.878,4.846,61.39
1061,18,1.13,4.818,64.47
1061,19,1.742,4.807,68.496
1061,20,1.69,5.024,72.247
1061,21,2.013,4.145,75.965
1061,22,1.979,6.454,79.564
1061,23,2.031,18.415,82.939
1061,24,2.421,17.983,85.379
1061,25,2.488,17.753,107.175
1061,26,2.349,17.718,110.166
1061,27,3.119,17.126,112.747
1061,28,20.103,6.556,116.51
1061,29,26.972,4.526,121.131
1061,30,7.732,4.119,106.55
1061,31,8.863,3.703,110.17
1061,32,9.513,4.0,113.041
1061,33,9.517,4.318,115.483
1061,34,9.338,3.738,117.585
1061,35,9.142,3.303,120.109
1061,36,9.193,2.893,122.684
1061,37,8.787,2.606,125.281
1061,38,8.311,2.134,130.372
1061,39,7.858,1.847,133.352
1061,40,8.723,0.988,135.822
1061,41,7.652,1.965,137.819
1061,42,6.541,2.889,140.029
1061,43,5.882,3.792,142.109
1061,44,4.837,4.679,144.555
1061,45,3.967,5.504,147.64
1061,46,2.944,6.444,150.683
1061,47,2.236,6.796,152.826
1061,48,1.448,7.474,154.626
1061,49,0.824,8.422,156.656
1061,50,1.232,8.443,157.794
1061,51,2.649,7.687,159.744
1061,52,3.871,7.254,85.327
1062,1,1.565,1.772,44.489
1062,2,2.201,3.526,48.321
1062,3,0.631,1.026,16.883
1062,4,0.175,0.854,13.99
1062,5,1.176,4.366,18.482
1062,6,1.201,5.786,17.745
1062,7,1.621,6.406,19.183
1062,8,1.465,6.752,20.535
1062,9,1.492,7.177,22.189
1062,10,1.196,7.829,24.4
1062,11,1.234,8.419,28.625
1062,12,1.154,9.135,54.743
1062,13,1.277,9.826,54.909
1062,14,1.213,10.173,55.275
1062,15,1.202,10.454,55.443
1062,16,1.244,10.618,58.295
1062,17,0.846,11.358,57.515
1062,18,0.942,11.906,59.07
1062,19,1.24,12.581,59.723
1062,20,1.225,13.491,59.941
1062,21,1.046,14.536,60.412
1062,22,1.136,15.538,60.628
1062,23,0.718,17.063,60.657
1062,24,1.132,15.269,61.061
1062,25,1.523,13.71,61.511
1062,26,1.527,13.805,61.861
1062,27,1.735,12.856,62.517
1062,28,1.812,12.308,63.635
1062,29,2.068,11.685,64.968
1062,30,2.272,11.008,66.096
1062,31,2.274,10.417,66.994
1062,32,2.335,12.13,68.097
1062,33,2.528,13.054,71.683
1062,34,2.341,12.867,90.121
1062,35,2.62,12.333,90.742
1062,36,5.177,9.387,91.17
1062,37,12.317,6.596,89.448
1062,38,4.949,0.951,77.197
1062,39,1.217,1.062,74.698
1062,40,1.098,5.754,74.699
1062,41,0.862,5.723,75.736
1062,42,1.3,4.736,76.782
1062,43,1.22,4.839,77.982
1062,44,0.994,4.669,78.696
1062,45,1.315,4.612,79.845
1062,46,1.254,4.384,80.85
1062,47,0.856,4.394,82.048
1062,48,0.588,4.084,85.308
1062,49,0.715,3.978,85.623
1062,50,1.067,3.989,90.2
1062,51,1.166,5.275,91.757
1062,52,1.188,5.554,94.613
1062,53,0.946,6.185,95.65
1062,54,1.299,5.834,97.838
1062,55,1.185,5.919,99.408
1062,56,1.158,6.012,100.973
1062,57,1.272,5.916,102.716
1062,58,1.169,6.225,104.383
1062,59,1.268,6.197,106.221
1062,60,1.176,6.36,108.075
1062,61,1.033,6.676,109.383
1062,62,0.918,6.859,110.583
1062,63,0.815,6.717,112.013
1062,64,1.178,6.954,113.891
1062,65,1.453,7.379,115.618
1062,66,1.585,9.014,117.052
1062,67,1.653,7.885,118.766
1062,68,1.51,5.392,119.856
1062,69,1.518,3.192,121.714
1062,70,1.859,0.877,80.244
1063,1,1.995,0.606,38.205
1064,1,1.734,0.988,19.594
1064,2,2.151,1.454,21.463
1064,3,2.383,2.108,24.332
1064,4,2.291,2.435,33.392
1064,5,2.511,2.502,71.307
1064,6,2.729,2.914,73.617
1064,7,3.051,3.119,79.276
1064,8,3.271,2.998,83.375
1064,9,2.888,4.003,86.374
1064,10,2.953,4.533,89.324
1064,11,2.907,5.036,92.191
1064,12,2.99,5.547,95.129
1064,13,3.037,5.947,99.643
1064,14,3.504,5.897,105.352
1064,15,3.505,6.324,108.653
1064,16,3.489,6.869,114.058
1064,17,3.461,7.146,117.089
1064,18,3.606,7.169,120.016
1064,19,3.593,7.274,122.492
1064,20,6.747,3.598,124.929
1064,21,7.247,13.455,126.001
1064,22,9.734,1.885,120.817
1064,23,7.999,1.896,125.259
1064,24,5.77,1.877,130.902
1064,25,4.238,1.688,138.701
1064,26,3.77,1.263,143.348
1064,27,2.655,1.657,145.66
1064,28,1.375,1.548,147.583
1064,29,0.554,2.529,149.161
1064,30,0.058,0.635,156.546
1064,31,1.592,5.629,183.338
1064,32,1.709,23.413,184.921
1064,33,1.643,23.734,187.225
1064,34,1.754,23.18,189.115
1064,35,1.562,22.513,190.845
1064,36,1.568,22.714,192.057
1064,37,2.055,23.892,194.256
1064,38,2.631,23.411,195.993
1064,39,5.837,20.483,198.179
1064,40,21.11,3.617,197.76
1064,41,3.131,5.285,183.528
1064,42,3.035,6.458,186.66
1064,43,3.361,7.284,190.014
1064,44,2.545,8.252,194.599
1064,45,3.218,8.159,196.912
1064,46,3.478,8.323,199.243
1064,47,3.925,8.566,204.072
1064,48,3.838,9.33,207.682
1064,49,3.292,11.063,210.71
1064,50,3.322,12.488,214.007
1064,51,2.941,13.886,216.595
1064,52,2.453,14.74,218.754
1064,53,2.252,15.55,221.248
1064,54,1.439,16.658,225.068
1064,55,1.844,15.661,227.023
1064,56,1.862,16.883,231.266
1064,57,1.846,17.541,234.46
1064,58,1.655,18.08,237.346
1064,59,2.571,17.899,240.367
1064,60,2.97,18.52,252.256
1064,61,4.04,18.613,260.46
1064,62,4.188,19.804,263.747
1064,63,4.008,22.363,266.716
1064,64,3.797,22.937,269.967
1064,65,4.03,24.616,272.867
1064,66,4.153,25.78,275.536
1064,67,2.964,31.835,279.003
1064,68,3.373,52.719,281.659
1064,69,3.124,51.287,285.154
1064,70,5.912,48.833,211.156
1064,71,24.591,31.473,139.683
1064,72,20.932,35.528,56.46
1065,1,1.876,2.163,31.503
1065,2,1.256,2.169,61.617
1065,3,0.738,2.434,62.414
1065,4,0.82,2.767,62.951
1065,5,0.787,2.699,63.5
1065,6,0.709,2.884,64.118
1065,7,1.395,2.509,64.57
1065,8,0.939,2.642,64.804
1065,9,1.03,2.659,65.455
1065,10,0.806,2.85,66.127
1065,11,0.945,2.845,66.833
1065,12,0.981,3.408,67.397
1065,13,0.918,4.288,68.006
1065,14,1.218,4.729,68.56
1065,15,0.861,5.101,68.994
1065,16,0.935,4.896,69.373
1065,17,1.147,5.036,69.871
1065,18,1.01,5.199,69.891
1065,19,0.997,5.022,69.95
1065,20,1.061,4.561,70.268
1065,21,1.434,4.006,70.233
1065,22,3.163,0.528,68.616
1065,23,0.362,0.288,65.141
1065,24,5.076,0.329,83.985
1065,25,1.446,3.3,99.42
1065,26,4.477,5.533,110.391
1065,27,1.092,2.394,49.797
1065,28,1.578,2.454,23.314
1065,29,1.539,2.43,28.374
1065,30,0.555,0.267,6.243
1065,31,1.079,0.951,9.669
1065,32,0.94,1.595,21.339
1065,33,0.763,1.286,22.54
1065,34,1.132,0.904,23.397
1065,35,0.687,0.993,23.789
1065,36,1.187,0.742,24.877
1065,37,1.16,0.764,25.846
1065,38,1.332,1.065,26.931
1065,39,1.184,0.871,36.488
1065,40,1.252,1.167,64.025
1065,41,1.207,1.167,65.322
1065,42,1.206,1.161,32.215
1065,43,2.189,1.167,41.12
1065,44,1.992,1.04,35.315
1065,45,1.968,1.625,37.313
1065,46,1.746,1.6,39.131
1065,47,1.606,1.58,40.597
1065,48,1.717,1.652,42.119
1065,49,1.565,1.859,43.93
1065,50,1.497,1.935,45.618
1065,51,1.548,1.924,47.796
1065,52,1.588,1.791,49.129
1065,53,1.747,1.976,51.088
1066,1,1.275,2.046,13.584
1066,2,1.403,2.637,17.941
1066,3,1.432,3.822,20.676
1066,4,1.739,4.772,23.173
1066,5,2.082,5.69,25.356
1066,6,2.231,6.069,27.334
1066,7,1.744,6.271,28.844
1066,8,1.055,6.559,31.462
1066,9,0.831,6.432,33.773
1066,10,0.773,6.351,35.73
1066,11,1.66,5.158,37.738
1066,12,1.408,4.881,39.918
1066,13,1.321,6.17,44.556
1066,14,7.607,0.406,65.509
1066,15,7.765,1.003,67.606
1066,16,8.16,0.924,69.754
1066,17,8.879,0.928,71.484
1066,18,9.43,0.992,72.922
1066,19,10.285,0.93,74.076
1066,20,11.208,0.94,75.242
1066,21,12.234,1.012,86.08
1066,22,13.721,0.986,85.45
1066,23,13.214,1.376,84.995
1066,24,12.484,1.993,84.909
1066,25,11.478,2.189,84.621
1066,26,12.804,2.438,84.201
1066,27,11.418,3.205,84.361
1066,28,5.684,3.594,80.239
1066,29,4.176,3.242,77.282
1066,30,4.575,3.519,79.636
1066,31,5.568,3.608,84.639
1066,32,6.329,3.811,90.398
1066,33,7.077,4.071,90.349
1066,34,8.044,2.915,93.59
1066,35,7.79,1.582,96.134
1066,36,2.638,3.326,93.247
1066,37,2.186,19.38,94.567
1066,38,1.757,21.337,101.836
1066,39,2.053,23.064,107.37
1066,40,1.827,24.75,112.831
1066,41,1.746,26.583,118.05
1066,42,1.551,28.63,123.27
1066,43,1.371,30.583,129.136
1066,44,1.32,32.346,145.264
1066,45,1.345,34.259,154.628
1066,46,1.167,36.02,189.254
1066,47,0.996,39.896,225.697
1066,48,2.087,47.3,231.367
1066,49,6.181,43.704,245.166
1066,50,14.995,53.774,252.613
1066,51,53.234,6.159,240.147
1066,52,52.445,8.009,212.952
1066,53,53.271,9.204,106.198
1067,1,1.326,1.406,21.32
1067,2,1.542,1.627,23.037
1067,3,1.533,2.009,25.389
1067,4,1.666,1.962,28.837
1067,5,1.579,2.112,32.691
1067,6,1.777,2.112,38.508
1067,7,2.106,1.982,41.273
1067,8,2.11,1.891,44.824
1067,9,2.401,1.881,49.074
1067,10,2.44,2.226,52.465
1067,11,2.629,1.988,56.094
1067,12,3.109,2.024,59.618
1067,13,3.584,1.742,61.894
1067,14,3.715,1.745,65.251
1067,15,3.541,1.664,68.612
1067,16,3.192,2.427,71.577
1067,17,3.119,2.494,74.662
1067,18,3.154,2.645,78.34
1067,19,2.626,2.605,81.039
1067,20,2.623,2.507,84.105
1067,21,2.579,2.656,86.648
1067,22,2.822,2.583,89.774
1067,23,2.775,2.275,93.097
1067,24,2.721,1.962,101.046
1067,25,2.639,2.023,104.105
1067,26,2.839,2.817,110.051
1067,27,3.283,2.486,114.509
1067,28,3.786,2.397,117.923
1067,29,4.036,2.213,121.508
1067,30,3.932,2.13,125.924
1067,31,4.401,2.049,130.268
1067,32,4.698,2.69,134.404
1067,33,4.83,2.377,142.636
1067,34,4.697,2.063,144.881
1067,35,5.854,2.14,149.081
1067,36,6.783,1.554,171.542
1067,37,11.107,12.144,172.753
1067,38,6.81,4.814,162.694
1067,39,6.26,5.825,166.045
1067,40,5.627,6.494,170.053
1067,41,5.661,6.55,173.258
1067,42,4.992,7.038,176.114
1067,43,3.089,7.252,177.097
1067,44,1.235,7.295,177.14
1067,45,0.602,7.303,177.985
1067,46,0.104,6.362,178.305
1067,47,3.926,2.593,180.208
1067,48,6.871,5.46,182.366
1067,49,7.736,5.977,187.298
1067,50,8.238,7.587,196.503
1067,51,6.973,20.369,198.366
1067,52,7.481,19.586,200.685
1067,53,8.114,19.286,204.187
1067,54,8.876,18.671,212.402
1067,55,8.081,19.226,219.032
1067,56,10.88,18.172,228.201
1067,57,10.966,19.735,146.315
1067,58,14.584,18.887,82.018
1069,1,1.154,1.509,13.97
1069,2,0.864,2.043,43.895
1069,3,0.885,2.145,46.347
1069,4,0.939,2.408,57.694
1069,5,0.793,2.53,59.794
1069,6,0.717,2.74,63.082
1069,7,0.781,2.607,65.626
1069,8,0.95,2.922,67.679
1069,9,0.928,3.535,71.041
1069,10,0.906,3.874,74.653
1069,11,5.227,9.827,78.369
1069,12,6.383,9.429,82.297
1069,13,14.213,11.366,86.076
1069,14,6.759,4.483,90.231
1069,15,6.359,5.036,82.475
1069,16,6.295,5.298,88.162
1069,17,6.31,5.424,93.12
1069,18,6.071,5.677,98.38
1069,19,6.262,5.776,104.514
1069,20,5.656,6.46,110.281
1069,21,5.661,6.98,116.884
1069,22,5.438,7.205,121.722
1069,23,4.797,8.477,129.199
1069,24,4.381,9.497,135.76
1069,25,3.408,11.039,161.181
1069,26,2.793,11.783,172.957
1069,27,3.352,18.642,175.899
1069,28,3.278,14.571,169.902
1069,29,2.617,15.586,172.951
1069,30,17.014,2.753,178.679
1069,31,16.787,11.541,182.487
1069,32,16.373,13.692,185.392
1069,33,15.703,21.442,188.458
1069,34,14.388,22.468,190.837
1069,35,13.653,22.16,193.214
1069,36,12.546,22.328,195.704
1069,37,11.122,22.297,202.143
1069,38,8.818,13.67,214.538
1069,39,8.435,13.854,220.135
1069,40,8.148,14.749,228.054
1069,41,6.259,16.935,230.693
1069,42,4.851,19.446,233.363
1069,43,4.425,20.419,239.639
1069,44,3.993,21.58,243.105
1069,45,3.454,23.678,246.516
1069,46,2.837,25.082,250.196
1069,47,2.506,26.319,254.43
1069,48,2.125,27.986,258.46
1069,49,1.946,29.688,262.952
1069,50,1.586,31.677,266.862
1069,51,1.762,32.95,277.539
1069,52,1.931,34.329,283.463
1069,53,1.582,37.046,288.189
1069,54,1.199,38.34,293.063
1069,55,0.879,39.674,196.626
1069,56,1.333,40.89,84.395
1070,1,1.778,1.017,29.22
1070,2,1.609,1.189,33.139
1070,3,1.838,1.031,32.503
1070,4,0.921,0.752,10.849
1070,5,1.851,1.392,17.242
1070,6,2.47,1.494,20.097
1070,7,2.795,1.877,23.072
1070,8,3.01,2.096,25.711
1070,9,3.479,2.342,29.59
1070,10,3.44,2.924,34.328
1070,11,3.623,3.172,40.943
1070,12,3.87,3.375,62.706
1070,13,4.646,2.91,67.92
1070,14,5.469,2.386,72.986
1070,15,5.944,1.984,75.932
1070,16,6.444,1.851,78.856
1070,17,6.271,2.229,81.004
1070,18,5.874,2.286,84.427
1070,19,6.808,2.047,88.033
1070,20,7.712,1.782,94.59
1070,21,7.868,2.153,98.177
1070,22,8.482,2.24,101.454
1070,23,8.692,2.095,104.183
1070,24,8.331,2.48,108.719
1070,25,8.304,2.409,114.946
1070,26,8.659,1.972,117.605
1070,27,8.786,1.748,120.153
1070,28,9.178,1.573,123.59
1070,29,11.84,1.363,126.734
1070,30,12.353,16.837,131.447
1070,31,12.464,18.795,137.067
1070,32,13.099,17.155,141.272
1070,33,9.432,16.415,140.266
1070,34,8.244,7.545,135.294
1070,35,8.357,7.069,138.108
1070,36,7.555,7.115,142.926
1070,37,7.055,7.396,147.871
1070,38,5.597,8.883,150.219
1070,39,4.151,9.487,151.736
1070,40,0.145,9.351,150.975
1070,41,9.805,9.576,155.825
1070,42,10.192,8.823,159.565
1070,43,10.412,8.766,165.091
1070,44,11.021,7.513,168.998
1070,45,11.009,7.519,175.894
1070,46,11.512,6.785,179.565
1070,47,12.271,7.139,184.268
1070,48,12.133,7.272,190.855
1070,49,12.884,6.068,195.817
1070,50,12.468,5.795,198.854
1070,51,12.173,5.359,204.287
1070,52,13.398,5.025,209.202
1070,53,13.297,4.581,215.841
1070,54,13.88,3.835,220.279
1070,55,14.083,3.197,224.234
1070,56,14.672,2.58,232.197
1070,57,15.774,1.748,237.919
1070,58,16.362,1.472,246.282
1070,59,16.84,1.143,270.517
1070,60,17.176,0.8,272.573
1070,61,17.85,0.717,273.688
1070,62,17.73,1.033,275.427
1070,63,17.886,1.143,278.089
1070,64,18.512,1.208,280.557
1070,65,19.622,2.007,283.796
1070,66,19.139,2.123,285.951
1070,67,16.183,1.886,285.918
1070,68,15.504,1.345,287.593
1070,69,16.38,0.955,214.206
1070,70,16.285,0.819,153.875
1070,71,16.555,1.197,81.037
1071,1,1.252,0.89,43.459
1071,2,1.298,1.461,65.957
1071,3,1.453,1.789,67.016
1071,4,1.429,1.937,67.935
1071,5,1.364,3.22,80.259
1071,6,2.546,2.151,95.26
1071,7,1.803,2.661,71.549
1071,8,1.646,0.945,35.206
1071,9,0.338,0.247,4.651
1071,10,1.325,0.435,11.433
1071,11,1.369,0.421,44.423
1071,12,2.643,0.426,80.406
1071,13,2.561,0.206,70.046
1071,14,1.593,0.565,59.971
1071,15,1.708,0.423,60.88
1071,16,1.844,0.507,62.423
1071,17,2.457,0.317,64.224
1071,18,3.794,0.18,66.202
1071,19,3.806,1.544,68.05
1071,20,3.847,2.368,70.26
1071,21,3.636,2.807,71.783
1071,22,3.587,3.172,73.671
1071,23,3.588,3.191,77.258
1071,24,3.87,3.103,81.163
1071,25,3.785,3.424,86.783
1071,26,7.433,0.117,88.923
1071,27,4.009,1.529,86.715
1071,28,2.325,7.216,82.331
1071,29,8.37,1.268,100.702
1071,30,5.909,1.005,114.624
1071,31,0.994,5.327,106.086
1071,32,1.064,5.104,109.224
1071,33,1.215,5.396,113.852
1071,34,1.315,4.99,116.681
1071,35,1.351,4.878,119.232
1071,36,1.288,4.916,123.061
1071,37,1.417,4.46,126.411
1071,38,1.337,4.595,129.566
1071,39,1.11,4.713,131.707
1071,40,2.661,2.129,132.708
1071,41,8.776,0.567,134.825
1071,42,13.359,5.269,136.647
1071,43,14.476,6.952,134.661
1071,44,2.159,4.796,122.911
1071,45,1.317,5.862,125.685
1071,46,0.585,6.943,128.547
1071,47,0.483,7.736,131.481
1071,48,1.018,6.6,132.771
1071,49,0.904,6.407,135.349
1071,50,0.624,7.258,139.151
1071,51,0.927,7.501,142.963
1071,52,0.639,8.089,148.786
1071,53,0.603,8.406,152.005
1071,54,0.933,8.725,155.598
1071,55,1.005,9.117,162.717
1071,56,0.877,10.114,166.57
1071,57,0.517,10.699,172.004
1071,58,0.503,10.23,175.248
1071,59,1.186,9.95,178.8
1071,60,1.939,9.446,182.825
1071,61,2.435,8.969,191.102
1071,62,2.941,8.758,212.677
1071,63,3.233,8.659,213.548
1071,64,4.236,8.869,214.782
1071,65,4.948,8.556,216.017
1071,66,6.059,7.893,216.636
1071,67,6.784,7.362,217.976
1071,68,7.793,6.814,219.203
1071,69,8.625,5.588,220.036
1071,70,9.43,4.552,142.672
1071,71,10.496,3.08,51.82
1072,1,1.038,0.644,13.37
1072,2,1.066,0.934,19.406
1072,3,1.422,1.179,24.323
1072,4,1.215,1.248,28.162
1072,5,1.494,1.295,31.993
1072,6,1.699,1.508,36.404
1072,7,1.618,1.469,39.727
1072,8,2.059,1.417,44.071
1072,9,2.61,1.289,60.75
1072,10,6.086,1.921,69.063
1072,11,2.446,1.413,34.722
1072,12,3.229,1.12,32.389
1072,13,3.853,2.552,63.255
1072,14,8.535,1.662,59.622
1072,15,1.939,4.392,40.807
1072,16,6.93,3.834,51.664
1072,17,1.3,0.21,10.842
1072,18,1.141,1.865,14.731
1072,19,1.403,2.777,19.044
1072,20,1.171,3.947,21.754
1072,21,0.813,5.397,24.69
1072,22,1.283,6.372,27.409
1072,23,3.479,12.112,85.935
1072,24,1.272,8.662,88.736
1072,25,0.989,10.257,91.124
1072,26,0.619,11.565,99.213
1072,27,1.405,17.758,111.469
1072,28,0.935,12.67,114.52
1072,29,2.392,20.701,139.289
1072,30,1.734,21.072,139.577
1072,31,0.875,20.767,137.23
1072,32,2.22,20.655,110.235
1072,33,1.285,18.282,105.271
1072,34,1.205,20.53,106.875
1072,35,0.916,29.542,119.989
1072,36,0.289,24.638,108.809
1072,37,1.668,20.182,106.001
1072,38,2.054,20.78,107.132
1072,39,2.047,21.757,108.54
1072,40,2.016,23.059,109.928
1072,41,1.521,24.568,113.746
1072,42,0.394,25.159,114.252
1072,43,0.713,25.097,116.145
1072,44,2.081,24.953,117.699
1072,45,3.97,24.453,119.623
1072,46,4.673,24.552,125.718
1072,47,6.705,23.583,129.654
1072,48,7.946,23.288,133.596
1072,49,8.397,21.617,133.964
1072,50,6.825,20.706,83.249
1073,1,1.114,0.956,10.958
1073,2,1.426,1.36,16.353
1073,3,1.666,1.806,21.648
1073,4,1.903,1.682,25.468
1073,5,1.991,2.213,28.516
1073,6,2.105,2.745,32.431
1073,7,2.191,3.131,35.47
1073,8,2.423,3.254,39.078
1073,9,2.738,3.646,42.276
1073,10,3.412,3.693,46.1
1073,11,4.415,3.442,68.427
1073,12,5.131,3.325,69.983
1073,13,8.388,1.077,71.956
1073,14,8.604,13.647,72.43
